entity_id	text	label
13866	"46th Annual IEEE Symposium on Foundations of Computer Science (FOCS 2005), 23-25 October 2005, Pittsburgh, PA, USA, Proceedings"	4
13867	Popular matchings.	4
13868	"Ordinal embeddings of minimum relaxation: general properties, trees, and ultrametrics."	4
13869	Collecting correlated information from a sensor network.	4
13870	"Linear equations, arithmetic progressions and hypergraph property testing."	4
13871	An optimal dynamic interval stabbing-max data structure?	4
13872	Coins make quantum walks faster.	4
13873	Lower bound for sparse Euclidean spanners.	4
13874	"On distance scales, embeddings, and efficient relaxations of the cut cone."	4
13875	On approximating the depth and related problems.	4
13876	On geometric permutations induced by lines transversal through a fixed point.	4
13877	Space-time tradeoffs for approximate spherical range counting.	4
13878	Inoculation strategies for victims of viruses and the sum-of-squares partition problem.	4
13879	Dotted interval graphs and high throughput genotyping.	4
13880	Online client-server load balancing without global information.	4
13881	Improved recommendation systems.	4
13882	Near-independence of permutations and an almost sure polynomial bound on the diameter of the symmetric group.	4
13883	Approximation algorithms for low-distortion embeddings into low-dimensional spaces.	4
13884	Loop quantum gravity.	4
13885	Approximating the average response time in broadcast scheduling.	4
13886	"New constructions of (alpha, beta)-spanners and purely additive spanners."	4
13887	Sharing the cost more efficiently: improved approximation for multicommodity rent-or-buy.	4
13888	A constant-factor approximation algorithm for optimal terrain guarding.	4
13889	On the spread of viruses on the internet.	4
13890	"Dictionaries using variable-length keys and data, with applications."	4
13891	Near-optimal online auctions.	4
13892	The relative worst order ratio applied to paging.	4
13893	Multidimensional balanced allocations.	4
13894	Improved range-summable random variable construction algorithms.	4
13895	An O(VE) algorithm for ear decompositions of matching-covered graphs.	4
13896	The influence of search engines on preferential attachment.	4
13897	On levels in arrangements of surfaces in three dimensions.	4
13898	Finding the shortest bottleneck edge in a parametric minimum spanning tree.	4
13899	On hierarchical routing in doubling metrics.	4
13900	Dynamic dictionary matching and compressed suffix trees.	4
13901	A tight threshold for metric Ramsey phenomena.	4
13902	Embeddings of negative-type metrics and an improved approximation to generalized sparsest cut.	4
13903	Manifold reconstruction from point samples.	4
13904	Approximation hardness of optimization problems in intersection graphs of -dimensional boxes.	4
13905	External-memory exact and approximate all-pairs shortest-paths in undirected graphs.	4
13906	On the approximability of some network design problems.	4
13907	Approximating k-median with non-uniform capacities.	4
13908	On the polynomial time computation of equilibria for certain exchange economies.	4
13909	A spectral heuristic for bisecting random graphs.	4
13910	Sampling regular graphs and a peer-to-peer network.	4
13911	The cover time of two classes of random graphs.	4
13912	Sparse source-wise and pair-wise distance preservers.	4
13913	Substring compression problems.	4
13914	Adaptivity and approximation for stochastic packing problems.	4
13915	Bidimensionality: new connections between FPT algorithms and PTASs.	4
13916	"Graphs excluding a fixed minor have grids as large as treewidth, with combinatorial and algorithmic applications through bidimensionality."	4
13917	Delaunay triangulations approximate anchor hulls.	4
13918	Matrix rounding with low error in small submatrices.	4
13919	An improved approximation algorithm for virtual private network design.	4
13920	Improved schedule for radio broadcast.	4
13921	All maximal independent sets and dynamic dominance for sparse graphs.	4
13922	Lower bounds for external algebraic decision trees.	4
13923	Greedy optimal homotopy and homology generators.	4
13924	Fast convergence of selfish rerouting.	4
13925	Two algorithms for general list matrix partitions.	4
13926	Finding large cycles in Hamiltonian graphs.	4
13927	Rigorous analysis of heuristics for NP-hard problems.	4
13928	Graph distances in the streaming model: the value of space.	4
13929	LP decoding achieves capacity.	4
13930	Online conflict-free coloring for intervals.	4
13931	On the random 2-stage minimum spanning tree.	4
13932	Adversarial deletion in a scale free random graph process.	4
13933	Online convex optimization in the bandit setting: gradient descent without a gradient.	4
13934	Controlled perturbation for Delaunay triangulations.	4
13935	"Dissections and trees, with applications to optimal mesh encoding and to random sampling."	4
13936	Approximating the smallest -edge connected spanning subgraph by LP-rounding.	4
13937	The expected value of random minimal length spanning tree of a complete graph.	4
13938	Improved approximation for universal facility location.	4
13939	Dominator tree verification and vertex-disjoint paths.	4
13940	Random planar graphs with nodes and a fixed number of edges.	4
13941	Computing the shortest path: search meets graph theory.	4
13942	Collusion-resistant mechanisms for single-parameter agents.	4
13943	Rounds vs queries trade-off in noisy computation.	4
13944	Optimizing markov models with applications to triangular connectivity coding.	4
13945	On profit-maximizing envy-free pricing.	4
13946	Maximum-likelihood decoding of Reed-Solomon codes is NP-hard.	4
13947	Oblivious routing on node-capacitated and directed graphs.	4
13948	How fast is the k-means method?	4
13949	Unknotting is in AM cup co-AM.	4
13950	Deterministic network coding by matrix completion.	4
13951	Coupling with the stationary distribution and improved sampling for colorings and independent sets.	4
13952	Network design for information networks.	4
13953	A categorization theorem on suffix arrays with applications to space efficient text indexes.	4
13954	Computing minimal triangulations in time O(n log n) = o(n).	4
13955	Approximating vertex cover on dense graphs.	4
13956	"Marriage, honesty, and stability."	4
13957	Limitations of cross-monotonic cost sharing schemes.	4
13958	"Market equilibria for homothetic, quasi-concave utilities and economies of scale in production."	4
13959	Algorithms for combining rooted triplets into a galled phylogenetic network.	4
13960	Online topological ordering.	4
13961	The hidden subgroup problem and permutation group theory.	4
13962	Approximation algorithms for cycle packing problems.	4
13963	Multiple-source shortest paths in planar graphs.	4
13964	A multiple-choice secretary algorithm with applications to online auctions.	4
13965	Conformance testing in the presence of multiple faults.	4
13966	Isomorphism and embedding problems for infinite limits of scale-free graphs.	4
13967	Girth restrictions for the 5-flow conjecture.	4
13968	Provably good moving least squares.	4
13969	Pianos are not flat: rigid motion planning in three dimensions.	4
13970	Online ascending auctions for gradually expiring items.	4
13971	A group-strategyproof mechanism for Steiner forests.	4
13972	Distributions of points in the unit-square and large -gons.	4
13973	Network coding: does the model need tuning?	4
13974	Complete partitions of graphs.	4
13975	A constant approximation algorithm for the one-warehouse multi-retailer problem.	4
13976	An optimal online algorithm for packet scheduling with agreeable deadlines.	4
13977	Lower bounds on the size of selection and rank indexes.	4
13978	An optimal Bloom filter replacement.	4
13979	Multicoloring unit disk graphs on triangular lattice points.	4
13980	Testing hierarchical systems.	4
13981	Quantum algorithms for the triangle problem.	4
13982	A new look at survey propagation and its generalizations.	4
13983	The bin-covering technique for thresholding random geometric graph properties.	4
13984	Analyzing and characterizing small-world graphs.	4
13985	Approximating connectivity augmentation problems.	4
13986	Optimal random number generation from a biased coin.	4
13987	Can the TPRI structure help us to solve the algebraic eigenproblem?	4
13988	Selfish routing with atomic players.	4
13989	Efficient hashing with lookups in two memory accesses.	4
13990	Computing equilibria in multi-player games.	4
13991	The complexity of low-distortion embeddings between point sets.	4
13992	Towards a complete characterization of tries.	4
13993	An asymptotic approximation scheme for multigraph edge coloring.	4
13994	Distributed online call control on general networks.	4
13995	The interface between computational and combinatorial geometry.	4
13996	"Ray shooting amid balls, farthest point from a line, and range emptiness searching."	4
13997	Strictly convex drawings of planar graphs.	4
13998	Distributed approaches to triangulation and embedding.	4
13999	Theory of semidefinite programming for sensor network localization.	4
14000	Partial covering of hypergraphs.	4
14001	Self-adjusting top trees.	4
14002	Primal-dual approach for directed vertex connectivity augmentation and generalizations.	4
14003	"Proceedings of the Sixteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2005, Vancouver, British Columbia, Canada, January 23-25, 2005"	4
14004	"On the bias of traceroute sampling: or, power-law degree distributions in regular graphs."	4
14005	"O(sqrt(log n)) approximation algorithms for min UnCut, min 2CNF deletion, and directed cut problems."	4
14006	Derandomization of auctions.	4
14007	Covert two-party computation.	4
14008	Hardness of the undirected congestion minimization problem.	4
14009	Computing the first Betti number and the connected components of semi-algebraic sets.	4
14010	Simple PCPs with poly-log rate and query complexity.	4
14011	Tree-walking automata do not recognize all regular languages.	4
14012	Approximation techniques for utilitarian mechanism design.	4
14013	On algorithms for discrete and approximate brouwer fixed points.	4
14014	Approximation algorithms for network design with metric costs.	4
14015	Market equilibrium via the excess demand function.	4
14016	Approximately counting integral flows and cell-bounded contingency tables.	4
14017	Correcting errors without leaking partial information.	4
14018	Testing versus estimation of graph properties.	4
14019	On the average case performance of some greedy approximation algorithms for the uncapacitated facility location problem.	4
14020	Beyond NP: the work and legacy of Larry Stockmeyer.	4
14021	Efficient testing of groups.	4
14022	From a static impossibility to an adaptive lower bound: the complexity of early deciding set agreement.	4
14023	Saving an epsilon: a 2-approximation for the k-MST problem in graphs.	4
